WigleWifi-1.4,appRelease=2.53,model=D1-Mini-Pro,release=0.0.0,device=NetDash,display=SSD1306,board=ESP8266,brand=Wemos
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-78,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-79,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-79,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:35:5,4,-78,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:35:5,4,-78,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-78,33.887696,-118.029584,17.8,71,WIFI
68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,6,-69,33.887696,-118.029584,17.8,71,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,6,-76,33.887696,-118.029584,17.8,71,WIFI
00:30:44:62:91:D7,KIMSBY HOUSE 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,6,-89,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,7,-84,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:35:5,7,-85,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:35:5,7,-84,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:4A:7E:98,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,7,-86,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,7,-84,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,7,-84,33.887696,-118.029584,17.8,71,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-85,33.887696,-118.029584,17.8,71,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,9,-84,33.887696,-118.029584,17.8,71,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-88,33.887696,-118.029584,17.8,71,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-84,33.887696,-118.029584,17.8,71,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-81,33.887696,-118.029584,17.8,71,WIFI
38:4C:90:90:82:C0,DG1670AC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-85,33.887696,-118.029584,17.8,71,WIFI
E0:CB:BC:91:55:B2,Starbucks WiFi,[ESS],2023-3-5 2:35:5,11,-85,33.887696,-118.029584,17.8,71,WIFI
EA:CB:BC:91:55:B2,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-85,33.887696,-118.029584,17.8,71,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-79,33.887696,-118.029584,17.8,71,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:35:5,1,-74,33.887696,-118.029584,17.8,71,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-74,33.887696,-118.029584,17.8,71,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-74,33.887696,-118.029584,17.8,71,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:35:5,1,-74,33.887696,-118.029584,17.8,71,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-80,33.887696,-118.029584,17.8,71,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,2,-78,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-79,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-79,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-78,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:35:5,4,-79,33.887696,-118.029584,17.8,71,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,6,-76,33.887696,-118.029584,17.8,71,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,6,-69,33.887696,-118.029584,17.8,71,WIFI
68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,D8:38:FC:08:5C:88,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,7,-90,33.887696,-118.029584,17.8,71,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-84,33.887696,-118.029584,17.8,71,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-83,33.887696,-118.029584,17.8,71,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-84,33.887696,-118.029584,17.8,71,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-89,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:0A:2A:08,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-90,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:4A:2A:08,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-89,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:8A:2A:08,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-90,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:0A:2A:09,DWW-BC,[WEP][ESS],2023-3-5 2:35:5,11,-90,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:4A:2A:09,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-89,33.887696,-118.029584,17.8,71,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-89,33.887696,-118.029584,17.8,71,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:35:5,1,-73,33.887696,-118.029584,17.8,71,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-77,33.887696,-118.029584,17.8,71,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-73,33.887696,-118.029584,17.8,71,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-74,33.887696,-118.029584,17.8,71,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:35:5,1,-74,33.887696,-118.029584,17.8,71,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,2,-83,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-82,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-82,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-81,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:35:5,4,-81,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:35:5,4,-82,33.887696,-118.029584,17.8,71,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,4,-82,33.887696,-118.029584,17.8,71,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,6,-65,33.887696,-118.029584,17.8,71,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,6,-75,33.887696,-118.029584,17.8,71,WIFI
68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-82,33.887696,-118.029584,17.8,71,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-82,33.887696,-118.029584,17.8,71,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-84,33.887696,-118.029584,17.8,71,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-92,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:0A:2A:08,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-90,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:4A:2A:08,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-90,33.887696,-118.029584,17.8,71,WIFI
D8:38:FC:8A:2A:08,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,11,-90,33.887696,-118.029584,17.8,71,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-92,33.887696,-118.029584,17.8,71,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-92,33.887696,-118.029584,17.8,71,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,1,-80,33.887691,-118.029583,17.1,71,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,1,-82,33.887691,-118.029583,17.1,71,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,1,-86,33.887691,-118.029583,17.1,71,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,2,-80,33.887691,-118.029583,17.1,71,WIFI
68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,6,-68,33.887691,-118.029583,17.1,71,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,6,-84,33.887691,-118.029583,17.1,71,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,6,-74,33.887691,-118.029583,17.1,71,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,42:23:43:8C:D4:CD,DIRECT-cd-HP M148f LaserJet,D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,7,-85,33.887691,-118.029583,17.1,71,WIFI
D8:38:FC:4A:7E:98,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,7,-81,33.887691,-118.029583,17.1,71,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,7,-85,33.887691,-118.029583,17.1,71,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:35:15,7,-80,33.887691,-118.029583,17.1,71,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:35:15,7,-84,33.887691,-118.029583,17.1,71,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,7,-82,33.887691,-118.029583,17.1,71,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,1,-74,33.887691,-118.029583,17.1,71,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,9,-85,33.887691,-118.029583,17.1,71,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,1,-89,33.887691,-118.029583,17.1,71,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,11,-83,33.887691,-118.029583,17.1,71,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,11,-87,33.887691,-118.029583,17.1,71,WIFI
D8:38:FC:0A:2A:08,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,11,-91,33.887691,-118.029583,17.1,71,WIFI
D8:38:FC:4A:2A:08,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,11,-91,33.887691,-118.029583,17.1,71,WIFI
D8:38:FC:0A:2A:09,DWW-BC,[WEP][ESS],2023-3-5 2:35:15,11,-90,33.887691,-118.029583,17.1,71,WIFI
98:F7:81:E3:7A:D2,Frontier3040,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,11,-91,33.887691,-118.029583,17.1,71,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:35:15,1,-74,33.887691,-118.029583,17.1,71,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:15,1,-73,33.887691,-118.029583,17.1,71,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:35:18,1,-74,33.887691,-118.029583,16.9,71,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-74,33.887691,-118.029583,16.9,71,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-74,33.887691,-118.029583,16.9,71,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:35:18,1,-74,33.887691,-118.029583,16.9,71,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-81,33.887691,-118.029583,16.9,71,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-80,33.887691,-118.029583,16.9,71,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,2,-79,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-80,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-80,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-80,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:35:18,4,-79,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:35:18,4,-79,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-79,33.887691,-118.029583,16.9,71,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-91,33.887691,-118.029583,16.9,71,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,6,-83,33.887691,-118.029583,16.9,71,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,6,-65,33.887691,-118.029583,16.9,71,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,6,-75,33.887691,-118.029583,16.9,71,WIFI
42:23:43:8C:D4:CD,DIRECT-cd-HP M148f LaserJet,68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:35:18,7,-85,33.887691,-118.029583,16.9,71,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:35:18,7,-82,33.887691,-118.029583,16.9,71,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,7,-82,33.887691,-118.029583,16.9,71,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-87,33.887691,-118.029583,16.9,71,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-85,33.887691,-118.029583,16.9,71,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-79,33.887691,-118.029583,16.9,71,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-84,33.887691,-118.029583,16.9,71,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-86,33.887691,-118.029583,16.9,71,WIFI
38:4C:90:90:82:C0,DG1670AC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-87,33.887691,-118.029583,16.9,71,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-89,33.887691,-118.029583,16.9,71,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:35:18,1,-72,33.887691,-118.029583,16.9,71,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-72,33.887691,-118.029583,16.9,71,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-73,33.887691,-118.029583,16.9,71,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:35:18,1,-73,33.887691,-118.029583,16.9,71,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-91,33.887691,-118.029583,16.9,71,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,2,-78,33.887691,-118.029583,16.9,71,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-82,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-79,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-80,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-80,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:35:18,4,-77,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:35:18,4,-78,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-79,33.887691,-118.029583,16.9,71,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,6,-82,33.887691,-118.029583,16.9,71,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,6,-77,33.887691,-118.029583,16.9,71,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,6,-71,33.887691,-118.029583,16.9,71,WIFI
00:30:44:62:91:D7,KIMSBY HOUSE 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,6,-87,33.887691,-118.029583,16.9,71,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-85,33.887691,-118.029583,16.9,71,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-84,33.887691,-118.029583,16.9,71,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-81,33.887691,-118.029583,16.9,71,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-78,33.887691,-118.029583,16.9,71,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-88,33.887691,-118.029583,16.9,71,WIFI
D8:38:FC:0A:2A:08,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-92,33.887691,-118.029583,16.9,71,WIFI
D8:38:FC:4A:2A:08,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-90,33.887691,-118.029583,16.9,71,WIFI
D8:38:FC:8A:2A:08,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-90,33.887691,-118.029583,16.9,71,WIFI
D8:38:FC:CA:2A:08,DWW-SFS,[WEP][ESS],2023-3-5 2:35:18,11,-91,33.887691,-118.029583,16.9,71,WIFI
D8:38:FC:0A:2A:09,DWW-BC,[WEP][ESS],2023-3-5 2:35:18,11,-89,33.887691,-118.029583,16.9,71,WIFI
D8:38:FC:4A:2A:09,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,11,-88,33.887691,-118.029583,16.9,71,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-79,33.887691,-118.029583,16.9,71,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,1,-84,33.887691,-118.029583,16.9,71,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:35:18,1,-72,33.887691,-118.029583,16.9,71,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,2,-81,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-80,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-78,33.887691,-118.029583,16.9,71,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:18,4,-78,33.887691,-118.029583,16.9,71,WIFI
